transaction_id,invoice_id,xgb_probability,model_margin,amount_difference_percent,vendor_similarity,date_difference_days,reference_match,decision,decision_reason,explanation,actual_invoice_id,actual_status,actual_match,predicted_match,true_positive,false_positive,false_negative,true_negative
TXN-6270,INV-0358,0.9992417,0.9875335,0.0,59.64912280701754,18,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0358,MATCH,True,True,True,False,False,False
TXN-6271,INV-0137,0.99990165,0.9997586,0.0,68.08510638297872,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0137,MATCH,True,True,True,False,False,False
TXN-6272,INV-0388,0.9999287,0.9996859,0.0,56.14035087719298,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0388,MATCH,True,True,True,False,False,False
TXN-6273,INV-0357,0.9999099,0.9882838,0.0,100.0,16,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0357,MATCH,True,True,True,False,False,False
TXN-6274,INV-0124,0.99988663,0.9996087,0.0,75.0,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0124,MATCH,True,True,True,False,False,False
TXN-6275,INV-0466,0.9991277,0.99912435,0.0,41.37931034482759,10,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0466,MATCH,True,True,True,False,False,False
TXN-6276,INV-0055,0.99879766,0.9987926,0.0,41.37931034482759,8,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0055,MATCH,True,True,True,False,False,False
TXN-6277,INV-0264,0.99979204,0.99964166,0.0,57.69230769230769,6,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0264,MATCH,True,True,True,False,False,False
TXN-6278,INV-0449,0.9996786,0.9993872,0.0,56.60377358490566,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0449,MATCH,True,True,True,False,False,False
TXN-6279,INV-0451,0.9998216,0.99972296,0.0,100.0,18,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0451,MATCH,True,True,True,False,False,False
TXN-6280,INV-0205,0.9999677,0.9999441,0.0,46.15384615384615,19,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0205,MATCH,True,True,True,False,False,False
TXN-6281,INV-0496,0.99997437,0.9999496,0.0,46.15384615384615,18,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0496,MATCH,True,True,True,False,False,False
TXN-6282,INV-0483,0.99993455,0.9933504,0.0,100.0,18,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0483,MATCH,True,True,True,False,False,False
TXN-6283,INV-0439,0.9998946,0.9997629,0.0,59.25925925925926,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0439,MATCH,True,True,True,False,False,False
TXN-6284,INV-0470,0.9999546,0.9971375,0.0,83.33333333333333,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0470,MATCH,True,True,True,False,False,False
TXN-6285,INV-0175,0.99955267,0.99947184,0.0,58.8235294117647,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0175,MATCH,True,True,True,False,False,False
TXN-6286,INV-0105,0.9990959,0.99766684,0.0,100.0,9,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0105,MATCH,True,True,True,False,False,False
TXN-6287,INV-0238,0.9999591,0.9997978,0.0,82.35294117647058,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0238,MATCH,True,True,True,False,False,False
TXN-6288,INV-0318,0.9997986,0.99953693,0.0,100.0,7,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0318,MATCH,True,True,True,False,False,False
TXN-6289,INV-0213,0.9998883,0.9966162,0.0,100.0,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0213,MATCH,True,True,True,False,False,False
TXN-6290,INV-0226,0.99980634,0.99814534,0.0,100.0,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0226,MATCH,True,True,True,False,False,False
TXN-6291,INV-0425,0.999925,0.9995703,0.0,82.35294117647058,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0425,MATCH,True,True,True,False,False,False
TXN-6292,INV-0031,0.999569,0.97458065,0.0,100.0,7,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0031,MATCH,True,True,True,False,False,False
TXN-6293,INV-0394,0.9998004,0.99968743,0.0,100.0,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0394,MATCH,True,True,True,False,False,False
TXN-6294,INV-0233,0.99939644,0.6503265,0.0,100.0,9,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0233,MATCH,True,True,True,False,False,False
TXN-6295,INV-0153,0.9996276,0.9996179,0.0,50.0,6,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0153,MATCH,True,True,True,False,False,False
TXN-6296,INV-0478,0.99969506,0.9996924,0.0,53.333333333333336,10,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0478,MATCH,True,True,True,False,False,False
TXN-6297,INV-0126,0.99991584,0.9283242,0.0,100.0,17,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0126,MATCH,True,True,True,False,False,False
TXN-6298,INV-0248,0.99987173,0.9993074,0.0,70.96774193548387,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0248,MATCH,True,True,True,False,False,False
TXN-6299,INV-0155,0.99989784,0.99981415,0.0,71.7948717948718,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity + Close transaction date,INV-0155,MATCH,True,True,True,False,False,False
TXN-6300,INV-0460,0.9994325,0.9957519,0.0,83.33333333333333,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0460,MATCH,True,True,True,False,False,False
TXN-6301,INV-0280,0.99978393,0.99812275,0.0,76.92307692307692,11,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0280,MATCH,True,True,True,False,False,False
TXN-6302,INV-0255,0.9998136,0.99972814,0.0,59.25925925925926,13,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0255,MATCH,True,True,True,False,False,False
TXN-6303,INV-0471,0.999974,0.99995446,0.0,53.333333333333336,19,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0471,MATCH,True,True,True,False,False,False
TXN-6304,INV-0214,0.99976724,0.98278487,0.0,59.64912280701754,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0214,MATCH,True,True,True,False,False,False
TXN-6305,INV-0293,0.9987577,0.9982303,0.0,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0293,MATCH,True,True,True,False,False,False
TXN-6306,INV-0108,0.9999355,0.9999291,0.0,51.42857142857143,13,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0108,MATCH,True,True,True,False,False,False
TXN-6307,INV-0136,0.9997428,0.99123406,0.0,54.54545454545455,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0136,MATCH,True,True,True,False,False,False
TXN-6308,INV-0296,0.9996952,0.99799854,0.0,100.0,11,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0296,MATCH,True,True,True,False,False,False
TXN-6309,INV-0024,0.99990296,0.9998519,0.0,58.8235294117647,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date,INV-0024,MATCH,True,True,True,False,False,False
TXN-6310,INV-0042,0.99988294,0.9861079,0.0,100.0,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0042,MATCH,True,True,True,False,False,False
TXN-6311,INV-0015,0.99990225,0.999397,0.0,57.69230769230769,18,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0015,MATCH,True,True,True,False,False,False
TXN-6312,INV-0492,0.99950504,0.99946225,0.0,60.71428571428572,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0492,MATCH,True,True,True,False,False,False
TXN-6313,INV-0289,0.99941325,0.9994097,0.0,38.297872340425535,16,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0289,MATCH,True,True,True,False,False,False
TXN-6314,INV-0173,0.99971837,0.99708354,0.0,100.0,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0173,MATCH,True,True,True,False,False,False
TXN-6315,INV-0453,0.9998004,0.99367803,0.0,100.0,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0453,MATCH,True,True,True,False,False,False
TXN-6316,INV-0088,0.999824,0.99981713,0.0,38.095238095238095,16,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0088,MATCH,True,True,True,False,False,False
TXN-6317,INV-0405,0.99985945,0.997165,0.0,100.0,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0405,MATCH,True,True,True,False,False,False
TXN-6318,INV-0298,0.99991906,0.99834013,0.0,100.0,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0298,MATCH,True,True,True,False,False,False
TXN-6319,INV-0304,0.9998882,0.9998455,0.0,56.60377358490566,6,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0304,MATCH,True,True,True,False,False,False
TXN-6320,INV-0087,0.9999143,0.99985325,0.0,59.25925925925926,1,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date,INV-0087,MATCH,True,True,True,False,False,False
TXN-6321,INV-0346,0.999443,0.9994379,0.0,38.095238095238095,5,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0346,MATCH,True,True,True,False,False,False
TXN-6322,INV-0048,0.9990996,0.9807038,0.0,100.0,6,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0048,MATCH,True,True,True,False,False,False
TXN-6323,INV-0274,0.9999081,0.99618924,0.0,100.0,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0274,MATCH,True,True,True,False,False,False
TXN-6324,INV-0487,0.9999577,0.9719145,0.0,70.96774193548387,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0487,MATCH,True,True,True,False,False,False
TXN-6325,INV-0341,0.9998085,0.9998017,0.0,46.15384615384615,2,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0341,MATCH,True,True,True,False,False,False
TXN-6326,INV-0321,0.99942636,0.958416,0.0,100.0,8,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0321,MATCH,True,True,True,False,False,False
TXN-6327,INV-0362,0.99993837,0.99984515,0.0,76.92307692307692,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0362,MATCH,True,True,True,False,False,False
TXN-6328,INV-0485,0.9998528,0.9997615,0.0,59.25925925925926,16,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0485,MATCH,True,True,True,False,False,False
TXN-6329,INV-0352,0.99986327,0.4550404,0.0,100.0,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0352,MATCH,True,True,True,False,False,False
TXN-6330,INV-0326,0.9999635,0.9982947,0.0,100.0,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0326,MATCH,True,True,True,False,False,False
TXN-6331,INV-0101,0.9997243,0.9960055,0.0,100.0,11,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0101,MATCH,True,True,True,False,False,False
TXN-6332,INV-0129,0.99993443,0.99982363,0.0,71.7948717948718,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0129,MATCH,True,True,True,False,False,False
TXN-6333,INV-0041,0.9999881,0.99695826,0.0,71.7948717948718,16,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0041,MATCH,True,True,True,False,False,False
TXN-6334,INV-0146,0.9999124,0.999821,0.0,100.0,13,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0146,MATCH,True,True,True,False,False,False
TXN-6335,INV-0343,0.9987612,0.9987421,0.0,38.095238095238095,4,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0343,MATCH,True,True,True,False,False,False
TXN-6336,INV-0404,0.9998167,0.99832207,0.0,56.14035087719298,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0404,MATCH,True,True,True,False,False,False
TXN-6337,INV-0116,0.9998573,0.98701346,0.0,71.7948717948718,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0116,MATCH,True,True,True,False,False,False
TXN-6338,INV-0166,0.99992263,0.99984396,0.0,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0166,MATCH,True,True,True,False,False,False
TXN-6339,INV-0083,0.99991536,0.99979013,0.0,57.69230769230769,1,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date,INV-0083,MATCH,True,True,True,False,False,False
TXN-6340,INV-0085,0.9999151,0.98742765,0.0,57.69230769230769,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0085,MATCH,True,True,True,False,False,False
TXN-6341,INV-0156,0.9995609,0.99897426,0.0,100.0,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0156,MATCH,True,True,True,False,False,False
TXN-6342,INV-0452,0.9999211,0.9976892,0.0,100.0,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0452,MATCH,True,True,True,False,False,False
TXN-6343,INV-0430,0.99986565,0.9990886,0.0,100.0,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0430,MATCH,True,True,True,False,False,False
TXN-6344,INV-0064,0.99971336,0.99776393,0.0,61.224489795918366,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0064,MATCH,True,True,True,False,False,False
TXN-6345,INV-0029,0.99993753,0.99956644,0.0,38.095238095238095,12,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0029,MATCH,True,True,True,False,False,False
TXN-6346,INV-0258,0.999899,0.9998796,0.0,46.15384615384615,5,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0258,MATCH,True,True,True,False,False,False
TXN-6347,INV-0222,0.99829,0.98587567,0.0,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0222,MATCH,True,True,True,False,False,False
TXN-6348,INV-0376,0.9995703,0.99835736,0.0,100.0,20,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0376,MATCH,True,True,True,False,False,False
TXN-6349,INV-0094,0.9996815,0.99915713,0.0,100.0,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0094,MATCH,True,True,True,False,False,False
TXN-6350,INV-0301,0.9996395,0.9978965,0.0,100.0,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0301,MATCH,True,True,True,False,False,False
TXN-6351,INV-0484,0.99994123,0.99963975,0.0,82.35294117647058,20,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0484,MATCH,True,True,True,False,False,False
TXN-6352,INV-0433,0.9998981,0.9998192,0.0,100.0,13,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0433,MATCH,True,True,True,False,False,False
TXN-6353,INV-0066,0.99907327,0.99800986,0.0,54.54545454545455,8,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0066,MATCH,True,True,True,False,False,False
TXN-6354,INV-0177,0.9999635,0.99989355,0.0,68.08510638297872,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0177,MATCH,True,True,True,False,False,False
TXN-6355,INV-0265,0.9999378,0.999637,0.0,100.0,20,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0265,MATCH,True,True,True,False,False,False
TXN-6356,INV-0349,0.9998229,0.99979794,0.0,53.333333333333336,1,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0349,MATCH,True,True,True,False,False,False
TXN-6357,INV-0239,0.99989605,0.99982506,0.0,100.0,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0239,MATCH,True,True,True,False,False,False
TXN-6358,INV-0450,0.999884,0.9979685,0.0,100.0,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0450,MATCH,True,True,True,False,False,False
TXN-6359,INV-0363,0.9992761,0.99866104,0.0,68.08510638297872,6,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0363,MATCH,True,True,True,False,False,False
TXN-6360,INV-0329,0.99853086,0.99680215,0.0,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0329,MATCH,True,True,True,False,False,False
TXN-6361,INV-0163,0.99716944,0.997156,0.0,41.37931034482759,3,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0163,MATCH,True,True,True,False,False,False
TXN-6362,INV-0463,0.99969625,0.9639882,0.0,100.0,7,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0463,MATCH,True,True,True,False,False,False
TXN-6363,INV-0413,0.9999386,0.9999325,0.0,46.15384615384615,13,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0413,MATCH,True,True,True,False,False,False
TXN-6364,INV-0295,0.9996346,0.99356025,0.0,61.224489795918366,17,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0295,MATCH,True,True,True,False,False,False
TXN-6365,INV-0210,0.9998944,0.9996673,0.0,68.08510638297872,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0210,MATCH,True,True,True,False,False,False
TXN-6366,INV-0211,0.9998882,0.99961185,0.0,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0211,MATCH,True,True,True,False,False,False
TXN-6367,INV-0270,0.9995278,0.998928,0.0,71.7948717948718,18,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0270,MATCH,True,True,True,False,False,False
TXN-6368,INV-0246,0.99984384,0.9997921,0.0,48.48484848484848,9,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0246,MATCH,True,True,True,False,False,False
TXN-6369,INV-0369,0.99994314,0.99960834,0.0,76.92307692307692,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity + Close transaction date,INV-0369,MATCH,True,True,True,False,False,False
TXN-6370,INV-0499,0.9998566,0.9998037,0.0,45.16129032258065,5,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0499,MATCH,True,True,True,False,False,False
TXN-6371,INV-0440,0.99991584,0.99981725,0.0,100.0,13,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0440,MATCH,True,True,True,False,False,False
TXN-6372,INV-0159,0.99990225,0.9996873,0.0,61.224489795918366,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0159,MATCH,True,True,True,False,False,False
TXN-6373,INV-0402,0.9995129,0.99433947,0.0,57.69230769230769,8,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0402,MATCH,True,True,True,False,False,False
TXN-6374,INV-0408,0.99985397,0.9683749,0.0,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0408,MATCH,True,True,True,False,False,False
TXN-6375,INV-0420,0.9999852,0.9924697,0.0,100.0,15,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0420,MATCH,True,True,True,False,False,False
TXN-6376,INV-0067,0.99904174,0.9975392,0.011368804001819,82.35294117647058,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0067,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6377,INV-0283,0.0014990859,0.00045192486,0.8097165991902834,83.33333333333333,4,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0283,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6378,INV-0240,0.99978644,0.99421716,0.0321371183717193,48.48484848484848,1,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0240,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6379,INV-0189,0.00024056259,0.00023548836,4.6082949308755765,41.37931034482759,17,1,REVIEW,XGBoost confidence below threshold,Amount within tolerance + Invoice reference found,INV-0189,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6380,INV-0444,0.9975569,0.9975473,0.0392464678178963,38.095238095238095,6,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0444,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6381,INV-0284,0.99532205,0.9951449,0.1533272002453235,54.54545454545455,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0284,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6382,INV-0185,0.00026608285,0.0002634724,0.5955926146515783,46.15384615384615,9,1,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Invoice reference found,INV-0185,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6383,INV-0434,0.9996928,0.10051668,0.1576541068894844,58.8235294117647,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0434,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6384,INV-0253,0.99937683,0.99929917,0.0211327134404057,70.96774193548387,17,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0253,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6385,INV-0122,0.9998797,0.9980792,0.0306623058053965,75.0,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0122,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6386,INV-0072,0.99905306,0.96916294,0.1255335174491589,100.0,9,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0072,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6387,INV-0347,0.03263636,0.0,0.01881821603312,100.0,321,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0416,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6388,INV-0415,0.99924845,0.99866855,0.0324464633354964,70.96774193548387,1,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity + Close transaction date,INV-0415,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6389,INV-0115,0.9999354,0.99983746,0.0609942055504727,82.35294117647058,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0115,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6390,INV-0261,0.9926649,0.9925727,0.1257703433530373,70.96774193548387,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity + Close transaction date,INV-0261,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6391,INV-0457,0.99906546,0.9988296,0.1157407407407407,59.64912280701754,8,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0457,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6392,INV-0090,0.9996939,0.99914825,0.0606796116504854,100.0,11,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0090,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6393,INV-0479,0.9999033,0.994652,0.0116468669927789,100.0,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0479,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6394,INV-0359,0.9986437,0.99795026,0.048,100.0,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0359,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6395,INV-0403,0.99992144,0.9998613,0.042078687144961,61.224489795918366,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity + Close transaction date,INV-0403,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6396,INV-0365,0.99972934,0.99888545,0.0194931773879142,100.0,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0365,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6397,INV-0081,0.99981374,0.99980056,0.0654878847413228,38.297872340425535,18,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0081,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6398,INV-0154,0.9998776,0.9970851,0.0138580931263858,45.16129032258065,7,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0154,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6399,INV-0149,0.9999652,0.99915266,0.0307219662058371,50.0,20,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0149,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6400,INV-0278,0.9996451,0.9991456,0.0319693094629156,70.96774193548387,19,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0278,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6401,INV-0282,0.9997609,0.99932116,0.1265288907633909,100.0,18,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0282,AMOUNT_MISMATCH,False,True,False,True,False,False
